pr_id,html_url,metric,original,optimized,delta,delta_pct
3185733825,https://github.com/mochilang/mochi/pull/3931,Fun Cnt,22.0,22.0,0.0,0.0
3185733825,https://github.com/mochilang/mochi/pull/3931,Avg.token,162.8181818181818,165.04545454545453,2.2272727272727195,1.367950865438298
3213723251,https://github.com/jscarle/LightResults/pull/60,Total nloc,63.0,63.0,0.0,0.0
3213723251,https://github.com/jscarle/LightResults/pull/60,Avg.NLOC,6.142857142857143,6.142857142857143,0.0,0.0
3213723251,https://github.com/jscarle/LightResults/pull/60,AvgCCN,1.1428571428571428,1.1428571428571428,0.0,0.0
3213723251,https://github.com/jscarle/LightResults/pull/60,Fun Cnt,7.0,7.0,0.0,0.0
3213723251,https://github.com/jscarle/LightResults/pull/60,Avg.token,26.285714285714285,26.285714285714285,0.0,0.0
3245892725,https://github.com/mochilang/mochi/pull/10497,Total nloc,768.5,780.5,12.0,1.5614834092387768
3245892725,https://github.com/mochilang/mochi/pull/10497,Avg.NLOC,28.404761904761905,29.833333333333332,1.428571428571427,5.02933780385582
3245892725,https://github.com/mochilang/mochi/pull/10497,AvgCCN,8.833333333333332,9.11904761904762,0.2857142857142865,3.234501347708904
3245892725,https://github.com/mochilang/mochi/pull/10497,Fun Cnt,5.0,5.0,0.0,0.0
3245892725,https://github.com/mochilang/mochi/pull/10497,Avg.token,213.97619047619048,225.33333333333337,11.35714285714286,5.307666629576056
3245927515,https://github.com/mochilang/mochi/pull/10515,Total nloc,42.4,42.575,0.1750000000000042,0.4127358490566138
3245927515,https://github.com/mochilang/mochi/pull/10515,Avg.NLOC,6.575,6.6,0.0249999999999994,0.3802281368821211
3245927515,https://github.com/mochilang/mochi/pull/10515,AvgCCN,1.575,1.575,0.0,0.0
3245927515,https://github.com/mochilang/mochi/pull/10515,Fun Cnt,1.1,1.1,0.0,0.0
3245927515,https://github.com/mochilang/mochi/pull/10515,Avg.token,38.85,39.25,0.3999999999999986,1.0296010296010258
3245957050,https://github.com/mochilang/mochi/pull/10525,Total nloc,273.0,273.0,0.0,0.0
